hex_ident,altitude(meter),latitude,longitude,date,time,angle,distance(kilometer),squawk,ground_speed(kilometerph),track,callsign
4CA1B2,11270,49.97001,7.70164,2019/01/10,15:41:49.127,-83.97,17.48,103,703,110,RYR242W 
4B84E7,10661,50.03700,7.56893,2019/01/10,15:41:49.257,-75.72,28.61,2165,714,113,KKK7SN  
4005B9,11880,49.93505,7.85463,2019/01/10,15:41:49.455,-97.01,6.43,4733,783,111,BAW263  
3991EA,10349,50.03737,7.44754,2019/01/10,15:41:49.519,-79.06,36.86,3541,913,269,AFR1889 
3C6614,1119,49.90540,7.95633,2019/01/10,15:41:49.782,162.4,4.56,1000,425,142,DLH2W   
4005B9,11880,49.93449,7.85686,2019/01/10,15:41:50.437,-97.57,6.29,4733,783,111,BAW263  
4005B9,11880,49.93378,7.85971,2019/01/10,15:41:51.354,-98.32,6.1,4733,783,111,BAW263  
4CA1B2,11270,49.96829,7.70876,2019/01/10,15:41:52.076,-84.22,16.95,103,703,110,RYR242W 
4B84E7,10661,50.03485,7.57652,2019/01/10,15:41:52.206,-75.76,28.02,2165,714,113,KKK7SN  
4005B9,11880,49.93305,7.86250,2019/01/10,15:41:52.338,-99.13,5.93,4733,783,111,BAW263  
4CA1B2,11270,49.96754,7.71181,2019/01/10,15:41:53.189,-84.33,16.72,103,703,110,RYR242W 
4B84E7,10661,50.03412,7.57905,2019/01/10,15:41:53.255,-75.78,27.82,2165,714,113,KKK7SN  
4005B9,11880,49.93231,7.86534,2019/01/10,15:41:53.386,-100.01,5.75,4733,783,111,BAW263  
3991EA,10349,50.03709,7.43374,2019/01/10,15:41:53.451,-79.38,37.8,3541,913,269,AFR1889 
3C6614,1119,49.90228,7.96126,2019/01/10,15:41:53.845,158,4.98,1000,424,133,DLH2W   
8005EE,11270,50.26428,7.33757,2019/01/10,15:41:53.976,-61.27,55.86,2160,809,106,AIC130  
4005B9,11880,49.93160,7.86814,2019/01/10,15:41:54.304,-100.92,5.58,4733,783,111,BAW263  
4CA1B2,11270,49.96692,7.71435,2019/01/10,15:41:54.304,-84.43,16.53,103,703,110,RYR242W 
4B84E7,10661,50.03332,7.58183,2019/01/10,15:41:54.305,-75.8,27.6,2165,714,113,KKK7SN  
3C6614,1119,49.90162,7.96249,2019/01/10,15:41:54.960,156.98,5.07,1000,424,129,DLH2W   
781348,1804,49.99709,7.98337,2019/01/10,15:41:55.024,36.9,6.41,6004,470,235,CCA935  
4005B9,11880,49.93089,7.87098,2019/01/10,15:41:55.287,-101.91,5.41,4733,783,111,BAW263  
4CA1B2,11270,49.96629,7.71686,2019/01/10,15:41:55.287,-84.53,16.34,103,703,110,RYR242W 
3991EA,10349,50.03691,7.42416,2019/01/10,15:41:56.203,-79.6,38.46,3541,913,269,AFR1889 
4CA1B2,11270,49.96564,7.71941,2019/01/10,15:41:56.270,-84.64,16.15,103,701,111,RYR242W 
4005B9,11880,49.93021,7.87378,2019/01/10,15:41:56.334,-102.93,5.24,4733,783,111,BAW263  
4B84E7,10661,50.03188,7.58688,2019/01/10,15:41:56.335,-75.83,27.21,2165,714,113,KKK7SN  
3C6614,1119,49.90041,7.96487,2019/01/10,15:41:56.859,155.1,5.25,1000,424,129,DLH2W   
4B84E7,10661,50.03105,7.58967,2019/01/10,15:41:57.449,-75.86,26.99,2165,714,113,KKK7SN  
4005B9,11880,49.92888,7.87886,2019/01/10,15:41:58.235,-105.07,4.95,4733,783,111,BAW263  
4CA1B2,11270,49.96440,7.72447,2019/01/10,15:41:58.236,-84.86,15.78,103,701,111,RYR242W 
3991EA,10349,50.03677,7.41671,2019/01/10,15:41:58.236,-79.75,38.97,3541,913,269,AFR1889 
4B84E7,10661,50.03043,7.59200,2019/01/10,15:41:58.367,-75.86,26.81,2165,714,113,KKK7SN  
4CA1B2,11270,49.96377,7.72703,2019/01/10,15:41:59.284,-84.97,15.58,103,701,111,RYR242W 
4B84E7,10661,50.02969,7.59452,2019/01/10,15:41:59.415,-75.89,26.61,2165,714,113,KKK7SN  
4CA1B2,11270,49.96317,7.72953,2019/01/10,15:42:00.139,-85.08,15.4,103,701,111,RYR242W 
4005B9,11880,49.92746,7.88450,2019/01/10,15:42:00.202,-107.76,4.64,4733,783,111,BAW263  
8005EE,11263,50.26039,7.35817,2019/01/10,15:42:00.727,-60.73,54.45,2160,809,106,AIC130  
4CA1B2,11270,49.96252,7.73207,2019/01/10,15:42:01.186,-85.2,15.21,103,701,111,RYR242W 
4005B9,11880,49.92659,7.88789,2019/01/10,15:42:01.252,-109.62,4.47,4733,783,111,BAW263  
8005EE,11270,50.25984,7.36120,2019/01/10,15:42:01.711,-60.64,54.25,2160,809,106,AIC130  
4CA1B2,11270,49.96188,7.73459,2019/01/10,15:42:02.170,-85.32,15.02,103,701,111,RYR242W 
4005B9,11880,49.92588,7.89071,2019/01/10,15:42:02.300,-111.29,4.33,4733,783,111,BAW263  
4B84E7,10661,50.02694,7.60410,2019/01/10,15:42:03.217,-75.96,25.87,2165,714,113,KKK7SN  
4CA1B2,11270,49.96126,7.73712,2019/01/10,15:42:03.283,-85.44,14.83,103,701,111,RYR242W 
8005EE,11270,50.25877,7.36693,2019/01/10,15:42:03.676,-60.48,53.86,2160,809,106,AIC130  
3C6614,1119,49.89716,7.97503,2019/01/10,15:42:03.676,147.58,5.84,1000,418,113,DLH2W   
4B84E7,10661,50.02611,7.60688,2019/01/10,15:42:04.266,-75.99,25.65,2165,714,114,KKK7SN  
4CA1B2,11270,49.96065,7.73972,2019/01/10,15:42:04.267,-85.56,14.64,103,701,111,RYR242W 
781348,1743,49.98770,7.97400,2019/01/10,15:42:04.592,35.16,5.18,6004,472,220,CCA935  
8005EE,11270,50.25810,7.37024,2019/01/10,15:42:04.725,-60.4,53.63,2160,809,106,AIC130  
4CA1B2,11270,49.96000,7.74224,2019/01/10,15:42:05.183,-85.7,14.45,103,701,111,RYR242W 
4B84E7,10661,50.02469,7.61194,2019/01/10,15:42:06.232,-76.02,25.25,2165,714,114,KKK7SN  
4005B9,11880,49.92304,7.90199,2019/01/10,15:42:06.362,-119.62,3.86,4733,783,111,BAW263  
4CA1B2,11270,49.95891,7.74681,2019/01/10,15:42:07.084,-85.93,14.12,103,701,111,RYR242W 
4005B9,11880,49.92233,7.90481,2019/01/10,15:42:07.280,-122.2,3.76,4733,783,111,BAW263  
4B84E7,10661,50.02396,7.61447,2019/01/10,15:42:07.280,-76.04,25.06,2165,714,114,KKK7SN  
3424D2,11583,50.05357,8.64884,2019/01/10,15:42:07.280,80.92,51.85,1000,953,269,VLG24SA 
4CA1B2,11270,49.95828,7.74930,2019/01/10,15:42:08.132,-86.07,13.93,103,701,111,RYR242W 
4B84E7,10661,50.02322,7.61699,2019/01/10,15:42:08.265,-76.07,24.86,2165,714,114,KKK7SN  
3C6614,1119,49.89562,7.98224,2019/01/10,15:42:08.527,142.96,6.21,1000,409,108,DLH2W   
8005EE,11263,50.25586,7.38238,2019/01/10,15:42:08.723,-60.05,52.81,2160,809,106,AIC130  
3C6448,1424,49.93964,8.08688,2019/01/10,15:42:08.919,92.43,10.3,1000,429,83,DLH4A   
3C6614,1119,49.89562,7.98290,2019/01/10,15:42:08.984,142.5,6.23,1000,409,108,DLH2W   
4CA1B2,11270,49.95763,7.75187,2019/01/10,15:42:09.115,-86.22,13.74,103,701,111,RYR242W 
4B84E7,10661,50.02257,7.61932,2019/01/10,15:42:09.116,-76.08,24.68,2165,714,114,KKK7SN  
3424D2,11583,50.05344,8.64147,2019/01/10,15:42:09.247,80.84,51.33,1000,953,269,VLG24SA 
44034B,6084,50.28941,7.43138,2019/01/10,15:42:09.771,-55.02,52.84,,764,242,
4CA1B2,11270,49.95689,7.75490,2019/01/10,15:42:10.165,-86.39,13.52,103,701,111,RYR242W 
3C6614,1111,49.89525,7.98535,2019/01/10,15:42:10.491,141.04,6.35,1000,398,98,DLH2W   
3C6614,1111,49.89525,7.98602,2019/01/10,15:42:11.016,140.6,6.37,1000,396,97,DLH2W   
4B84E7,10661,50.02108,7.62436,2019/01/10,15:42:11.148,-76.13,24.28,2165,714,114,KKK7SN  
8005EE,11270,50.25412,7.39141,2019/01/10,15:42:11.802,-59.78,52.2,2160,809,106,AIC130  
3C6614,1111,49.89510,7.98735,2019/01/10,15:42:11.998,139.83,6.43,1000,396,97,DLH2W   
4CA1B2,11270,49.95577,7.75947,2019/01/10,15:42:11.999,-86.67,13.18,103,701,111,RYR242W 
4B84E7,10661,50.02002,7.62813,2019/01/10,15:42:12.654,-76.16,23.99,2165,714,114,KKK7SN  
8005EE,11263,50.25351,7.39476,2019/01/10,15:42:12.851,-59.68,51.98,2160,809,106,AIC130  
4B84E7,10661,50.01963,7.62941,2019/01/10,15:42:13.115,-76.18,23.89,2165,714,114,KKK7SN  
781348,1675,49.97741,7.96984,2019/01/10,15:42:13.638,38.88,4.02,6004,468,195,CCA935  
3C6614,1119,49.89510,7.99046,2019/01/10,15:42:13.834,137.9,6.55,1000,396,97,DLH2W   
4CA1B2,11270,49.95461,7.76401,2019/01/10,15:42:13.900,-86.97,12.85,103,701,111,RYR242W 
8005EE,11263,50.25288,7.39806,2019/01/10,15:42:13.900,-59.58,51.75,2160,809,106,AIC130  
4B84E7,10661,50.01894,7.63193,2019/01/10,15:42:14.162,-76.2,23.69,2165,714,114,KKK7SN  
781348,1675,49.97639,7.96969,2019/01/10,15:42:14.556,39.64,3.92,6004,464,186,CCA935  
4CA1B2,11270,49.95400,7.76659,2019/01/10,15:42:14.883,-87.13,12.66,103,701,111,RYR242W 
4B84E7,10661,50.01819,7.63446,2019/01/10,15:42:15.145,-76.23,23.49,2165,714,114,KKK7SN  
8005EE,11270,50.25202,7.40263,2019/01/10,15:42:15.473,-59.44,51.45,2160,809,106,AIC130  
781348,1660,49.97508,7.96962,2019/01/10,15:42:15.669,40.79,3.79,6004,464,184,CCA935  
4CA1B2,11270,49.95325,7.76964,2019/01/10,15:42:15.931,-87.34,12.44,103,701,111,RYR242W 
4B84E7,10661,50.01736,7.63723,2019/01/10,15:42:16.258,-76.26,23.28,2165,714,114,KKK7SN  
4B84E7,10661,50.01668,7.63976,2019/01/10,15:42:17.242,-76.27,23.08,2165,714,114,KKK7SN  
781348,1652,49.97304,7.96962,2019/01/10,15:42:17.439,42.82,3.59,6004,464,184,CCA935  
4CA1B2,11270,49.95209,7.77413,2019/01/10,15:42:17.832,-87.67,12.11,103,701,111,RYR242W 
8005EE,11270,50.25063,7.40983,2019/01/10,15:42:17.897,-59.22,50.96,2160,809,106,AIC130  
3C6614,1119,49.89528,7.99631,2019/01/10,15:42:17.963,134.47,6.76,1000,377,83,DLH2W   
4B84E7,10661,50.01595,7.64229,2019/01/10,15:42:18.226,-76.3,22.88,2165,714,114,KKK7SN  
4CA1B2,11270,49.95148,7.77669,2019/01/10,15:42:18.815,-87.86,11.92,103,701,111,RYR242W 
4B84E7,10661,50.01512,7.64507,2019/01/10,15:42:19.339,-76.33,22.67,2165,714,114,KKK7SN  
8005EE,11263,50.24931,7.41678,2019/01/10,15:42:20.192,-59,50.49,2160,807,106,AIC130  
4B84E7,10661,50.01448,7.64735,2019/01/10,15:42:20.257,-76.35,22.49,2165,714,114,KKK7SN  
8005EE,11263,50.24904,7.41830,2019/01/10,15:42:20.650,-58.95,50.39,2160,807,106,AIC130  
4CA1B2,11270,49.95023,7.78173,2019/01/10,15:42:20.912,-88.25,11.55,103,701,111,RYR242W 
4B84E7,10661,50.01375,7.64988,2019/01/10,15:42:21.305,-76.38,22.29,2165,714,114,KKK7SN  
3C65C8,2231,50.09877,8.19075,2019/01/10,15:42:21.502,57.22,24.56,1000,479,250,DLH5P   
4B84E7,10661,50.01302,7.65241,2019/01/10,15:42:22.224,-76.41,22.09,2165,714,114,KKK7SN  
3C65C8,2223,50.09817,8.18897,2019/01/10,15:42:22.485,57.14,24.42,1000,479,250,DLH5P   
8005EE,11270,50.24794,7.42401,2019/01/10,15:42:22.551,-58.76,50.01,2160,807,106,AIC130  
4CA1B2,11270,49.94897,7.78686,2019/01/10,15:42:22.878,-88.67,11.18,103,701,111,RYR242W 
4B84E7,10661,50.01219,7.65517,2019/01/10,15:42:23.337,-76.45,21.88,2165,714,114,KKK7SN  
8005EE,11270,50.24746,7.42676,2019/01/10,15:42:23.469,-58.67,49.83,2160,807,106,AIC130  
781348,1606,49.96535,7.97073,2019/01/10,15:42:24.124,53.27,2.96,6004,457,171,CCA935  
4B84E7,10661,50.01163,7.65725,2019/01/10,15:42:24.124,-76.46,21.72,2165,714,114,KKK7SN  
8005EE,11263,50.24680,7.43008,2019/01/10,15:42:24.517,-58.56,49.61,2160,807,106,AIC130  
4CA1B2,11270,49.94783,7.79140,2019/01/10,15:42:24.518,-89.08,10.85,103,701,111,RYR242W 
3424D2,11575,50.05241,8.58299,2019/01/10,15:42:24.911,80.11,47.25,1000,955,269,VLG24SA 
781348,1606,49.96445,7.97094,2019/01/10,15:42:25.041,54.74,2.89,6004,457,171,CCA935  
4B84E7,10661,50.01088,7.65977,2019/01/10,15:42:25.172,-76.49,21.52,2165,714,114,KKK7SN  
4CA1B2,11270,49.94733,7.79343,2019/01/10,15:42:25.435,-89.27,10.71,103,701,111,RYR242W 
8005EE,11270,50.24630,7.43277,2019/01/10,15:42:25.499,-58.47,49.43,2160,807,106,AIC130  
4B84E7,10661,50.01014,7.66230,2019/01/10,15:42:26.155,-76.53,21.32,2165,714,114,KKK7SN  
4CA1B2,11270,49.94669,7.79591,2019/01/10,15:42:26.352,-89.52,10.53,103,701,111,RYR242W 
3C65C8,2200,50.09617,8.18251,2019/01/10,15:42:26.418,56.79,23.93,1000,472,245,DLH5P   
8005EE,11263,50.24537,7.43760,2019/01/10,15:42:27.073,-58.3,49.1,2160,807,106,AIC130  
781348,1591,49.96200,7.97162,2019/01/10,15:42:27.139,59,2.74,6004,457,169,CCA935  
3C65C8,2193,50.09565,8.18088,2019/01/10,15:42:27.401,56.7,23.81,1000,472,245,DLH5P   
8005EE,11270,50.24510,7.43912,2019/01/10,15:42:27.532,-58.25,49,2160,807,106,AIC130  
3C6614,1119,49.89734,8.00954,2019/01/10,15:42:27.532,127.01,7.16,1000,375,82,DLH2W   
781348,1591,49.96084,7.97199,2019/01/10,15:42:28.186,61.13,2.67,6004,457,169,CCA935  
4B84E7,10661,50.00862,7.66759,2019/01/10,15:42:28.252,-76.59,20.91,2165,714,114,KKK7SN  
3C65C8,2185,50.09519,8.17940,2019/01/10,15:42:28.318,56.61,23.7,1000,472,245,DLH5P   
3C6614,1119,49.89748,8.01089,2019/01/10,15:42:28.515,126.38,7.21,1000,375,82,DLH2W   
781348,1584,49.96042,7.97217,2019/01/10,15:42:28.581,61.95,2.65,6004,457,169,CCA935  
3C6448,1416,49.94618,8.11697,2019/01/10,15:42:28.646,89.76,12.44,1000,429,83,DLH4A   
4B84E7,10661,50.00803,7.66961,2019/01/10,15:42:29.039,-76.61,20.75,2165,714,114,KKK7SN  
781348,1584,49.95978,7.97239,2019/01/10,15:42:29.104,63.15,2.62,6004,457,168,CCA935  
8005EE,11270,50.24425,7.44361,2019/01/10,15:42:29.105,-58.09,48.7,2160,807,106,AIC130  
3C6448,1416,49.94637,8.11781,2019/01/10,15:42:29.170,89.7,12.5,1000,429,83,DLH4A   
4CA1B2,11270,49.94496,7.80304,2019/01/10,15:42:29.235,-90.23,10.02,103,701,111,RYR242W 
4B84E7,10661,50.00748,7.67164,2019/01/10,15:42:29.891,-76.63,20.59,2165,714,114,KKK7SN  
781348,1576,49.95886,7.97268,2019/01/10,15:42:29.892,64.88,2.58,6004,455,167,CCA935  
4CA1B2,11270,49.94431,7.80557,2019/01/10,15:42:30.154,-90.52,9.84,103,701,111,RYR242W 
8005EE,11270,50.24346,7.44784,2019/01/10,15:42:30.481,-57.94,48.42,2160,807,106,AIC130  
4B84E7,10661,50.00679,7.67388,2019/01/10,15:42:30.809,-76.67,20.42,2165,714,114,KKK7SN  
781348,1576,49.95791,7.97303,2019/01/10,15:42:30.874,66.71,2.54,6004,455,167,CCA935  
8005EE,11270,50.24323,7.44903,2019/01/10,15:42:30.874,-57.9,48.35,2160,807,106,AIC130  
4CA1B2,11270,49.94371,7.80809,2019/01/10,15:42:31.267,-90.79,9.66,103,701,111,RYR242W 
781348,1568,49.95674,7.97340,2019/01/10,15:42:31.857,68.94,2.5,6004,455,166,CCA935  
8005EE,11270,50.24236,7.45350,2019/01/10,15:42:32.316,-57.74,48.05,2160,807,106,AIC130  
4B84E7,10661,50.00528,7.67923,2019/01/10,15:42:32.906,-76.73,20,2165,714,114,KKK7SN  
3C65CA,2627,50.14632,7.75815,2019/01/10,15:42:33.889,-41.52,25.93,2036,420,85,DLH1U   
4B84E7,10661,50.00446,7.68197,2019/01/10,15:42:33.954,-76.78,19.78,2165,714,114,KKK7SN  
781348,1561,49.95446,7.97429,2019/01/10,15:42:33.954,73.41,2.44,6004,453,165,CCA935  
4CA1B2,11270,49.94183,7.81569,2019/01/10,15:42:34.152,-91.72,9.12,103,701,111,RYR242W 
4B84E7,10661,50.00381,7.68429,2019/01/10,15:42:34.873,-76.8,19.6,2165,714,114,KKK7SN  
781348,1561,49.95341,7.97477,2019/01/10,15:42:34.937,75.48,2.42,6004,453,164,CCA935  
4CA1B2,11270,49.94119,7.81818,2019/01/10,15:42:35.200,-92.06,8.95,103,701,111,RYR242W 
4B84E7,10661,50.00294,7.68732,2019/01/10,15:42:36.051,-76.85,19.37,2165,714,114,KKK7SN  
4CA1B2,11270,49.94055,7.82075,2019/01/10,15:42:36.183,-92.41,8.77,103,701,111,RYR242W 
4B84E7,10661,50.00221,7.68985,2019/01/10,15:42:37.100,-76.88,19.17,2165,714,114,KKK7SN  
4CA1B2,11270,49.93994,7.82330,2019/01/10,15:42:37.165,-92.76,8.59,103,701,111,RYR242W 
4CA1B2,11270,49.93932,7.82581,2019/01/10,15:42:38.216,-93.14,8.42,103,701,111,RYR242W 
3C65CA,2596,50.14677,7.76622,2019/01/10,15:42:38.806,-40.19,25.69,2036,420,85,DLH1U   
8005EE,11270,50.23856,7.47331,2019/01/10,15:42:39.001,-57,46.74,2160,805,106,AIC130  
4B84E7,10661,50.00075,7.69491,2019/01/10,15:42:39.001,-76.96,18.78,2165,714,114,KKK7SN  
4CA1B2,11270,49.93817,7.83036,2019/01/10,15:42:40.115,-93.87,8.1,103,701,111,RYR242W 
3C6614,1127,49.90060,8.02603,2019/01/10,15:42:40.575,119.38,7.75,1000,337,71,DLH2W   
3C65CA,2581,50.14691,7.76936,2019/01/10,15:42:40.771,-39.67,25.59,2036,420,85,DLH1U   
781348,1538,49.94725,7.97823,2019/01/10,15:42:40.772,87.07,2.52,6004,453,164,CCA935  
4B84E7,10661,49.99928,7.69997,2019/01/10,15:42:41.098,-77.04,18.38,2165,714,114,KKK7SN  
3C6614,1127,49.90091,8.02718,2019/01/10,15:42:41.493,118.88,7.79,1000,337,71,DLH2W   
8005EE,11270,50.23705,7.48111,2019/01/10,15:42:41.560,-56.7,46.22,2160,803,106,AIC130  
4CA1B2,11270,49.93691,7.83540,2019/01/10,15:42:42.017,-94.74,7.76,103,701,111,RYR242W 
8005EE,11263,50.23672,7.48292,2019/01/10,15:42:42.147,-56.63,46.1,2160,803,106,AIC130  
4B84E7,10661,49.99841,7.70301,2019/01/10,15:42:42.215,-77.08,18.14,2165,714,114,KKK7SN  
4CA1B2,11270,49.93629,7.83795,2019/01/10,15:42:43.065,-95.21,7.59,103,701,111,RYR242W 
4CA8DB,11270,50.43013,7.47902,2019/01/10,15:42:43.262,-42.61,63.2,2206,692,98,RYR92JY 
4B84E7,10661,49.99757,7.70572,2019/01/10,15:42:43.327,-77.14,17.93,2165,714,114,KKK7SN  
3C65CE,1561,50.03607,8.02574,2019/01/10,15:42:43.458,41.27,11.67,1000,464,232,DLH09W  
8005EE,11270,50.23581,7.48769,2019/01/10,15:42:43.788,-56.43,45.79,2160,803,106,AIC130  
4CA8DB,11270,50.42995,7.48117,2019/01/10,15:42:44.245,-42.49,63.1,2206,692,98,RYR92JY 
4B84E7,10661,49.99695,7.70799,2019/01/10,15:42:44.310,-77.17,17.75,2165,714,114,KKK7SN  
3C65CC,2277,50.08502,8.32778,2019/01/10,15:42:44.311,69.32,31.55,1337,475,250,
4CA1B2,11270,49.93506,7.84301,2019/01/10,15:42:45.096,-96.2,7.25,103,701,111,RYR242W 
4B84E7,10661,49.99627,7.71032,2019/01/10,15:42:45.164,-77.21,17.57,2165,714,114,KKK7SN  
8005EE,11263,50.23476,7.49304,2019/01/10,15:42:45.620,-56.22,45.44,2160,803,106,AIC130  
4CA1B2,11270,49.93440,7.84557,2019/01/10,15:42:46.014,-96.75,7.08,103,701,111,RYR242W 
3C65CA,2543,50.14742,7.77906,2019/01/10,15:42:46.604,-37.99,25.32,2036,424,85,DLH1U   
3C6614,1127,49.90228,8.03375,2019/01/10,15:42:46.670,116.37,8.07,1000,333,70,DLH2W   
4B84E7,10661,49.99475,7.71558,2019/01/10,15:42:47.258,-77.31,17.16,2165,714,114,KKK7SN  
8005EE,11263,50.23370,7.49846,2019/01/10,15:42:47.391,-55.99,45.08,2160,803,106,AIC130  
781348,1523,49.94083,7.98446,2019/01/10,15:42:47.784,96.72,3,6004,437,149,CCA935  
4CA1B2,11270,49.93327,7.85009,2019/01/10,15:42:47.784,-97.79,6.79,103,701,111,RYR242W 
4B84E7,10661,49.99408,7.71790,2019/01/10,15:42:48.178,-77.35,16.98,2165,714,114,KKK7SN  
3C65CC,2261,50.08342,8.32120,2019/01/10,15:42:48.242,69.21,31.06,1337,475,250,
8005EE,11270,50.23308,7.50173,2019/01/10,15:42:48.504,-55.86,44.87,2160,803,106,AIC130  
4B84E7,10661,49.99338,7.72042,2019/01/10,15:42:49.162,-77.39,16.79,2165,714,114,KKK7SN  
3C6614,1119,49.90316,8.03732,2019/01/10,15:42:49.684,115.05,8.22,1000,333,70,DLH2W   
3C65CA,2520,50.14769,7.78432,2019/01/10,15:42:49.817,-37.05,25.17,2036,424,85,DLH1U   
8005EE,11270,50.23219,7.50656,2019/01/10,15:42:50.014,-55.64,44.56,2160,803,106,AIC130  
4B84E7,10661,49.99269,7.72267,2019/01/10,15:42:50.077,-77.44,16.61,2165,714,114,KKK7SN  
8005EE,11270,50.23196,7.50774,2019/01/10,15:42:50.473,-55.59,44.48,2160,803,106,AIC130  
3C65CE,1523,50.03023,8.01416,2019/01/10,15:42:51.650,38.89,10.7,1000,462,232,DLH09W  
4CA1B2,11270,49.93091,7.85968,2019/01/10,15:42:51.650,-100.32,6.18,103,701,111,RYR242W 
4B84E7,10654,49.99119,7.72799,2019/01/10,15:42:52.110,-77.54,16.2,2165,714,114,KKK7SN  
4CA1B2,11270,49.93030,7.86224,2019/01/10,15:42:52.634,-101.07,6.02,103,701,111,RYR242W 
4B84E7,10661,49.99054,7.73033,2019/01/10,15:42:53.029,-77.58,16.01,2165,714,114,KKK7SN  
4CA1B2,11270,49.92965,7.86480,2019/01/10,15:42:53.683,-101.9,5.87,103,701,111,RYR242W 
3C65CA,2490,50.14806,7.79090,2019/01/10,15:42:53.813,-35.84,25,2036,424,85,DLH1U   
4CA1B2,11270,49.92914,7.86680,2019/01/10,15:42:54.534,-102.58,5.75,103,701,111,RYR242W 
4B84E7,10654,49.98907,7.73539,2019/01/10,15:42:55.059,-77.69,15.62,2165,716,114,KKK7SN  
3C6614,1119,49.90489,8.04438,2019/01/10,15:42:55.583,112.63,8.54,1000,333,70,DLH2W   
781348,1485,49.93506,7.99422,2019/01/10,15:42:55.780,102.01,3.83,6004,437,149,CCA935  
4B84E7,10654,49.98834,7.73792,2019/01/10,15:42:56.107,-77.74,15.42,2165,716,114,KKK7SN  
4CA1B2,11270,49.92778,7.87235,2019/01/10,15:42:56.632,-104.61,5.43,103,701,111,RYR242W 
781348,1477,49.93442,7.99566,2019/01/10,15:42:56.699,102.38,3.95,6004,424,123,CCA935  
4B84E7,10654,49.98747,7.74095,2019/01/10,15:42:57.222,-77.81,15.19,2165,716,114,KKK7SN  
4B84E7,10654,49.98674,7.74348,2019/01/10,15:42:58.270,-77.87,14.99,2165,716,114,KKK7SN  
4B84E7,10654,49.98601,7.74601,2019/01/10,15:42:59.253,-77.93,14.79,2165,716,114,KKK7SN  
4B84E7,10654,49.98454,7.75107,2019/01/10,15:43:01.220,-78.06,14.4,2165,716,114,KKK7SN  
4CA1B2,11270,49.92462,7.88499,2019/01/10,15:43:01.744,-110.5,4.76,103,701,111,RYR242W 
4B84E7,10654,49.98381,7.75360,2019/01/10,15:43:02.267,-78.12,14.2,2165,716,114,KKK7SN  
4CA1B2,11270,49.92388,7.88804,2019/01/10,15:43:02.793,-112.22,4.61,103,701,111,RYR242W 
8005EE,11270,50.22450,7.54688,2019/01/10,15:43:03.579,-53.76,41.96,2160,800,106,AIC130  
4CA1B2,11270,49.92325,7.89057,2019/01/10,15:43:03.841,-113.79,4.5,103,701,111,RYR242W 
4B84E7,10654,49.98244,7.75843,2019/01/10,15:43:04.170,-78.24,13.83,2165,716,114,KKK7SN  
8005EE,11270,50.22391,7.55013,2019/01/10,15:43:04.629,-53.6,41.76,2160,800,106,AIC130  
4B84E7,10654,49.98175,7.76068,2019/01/10,15:43:05.087,-78.32,13.65,2165,716,114,KKK7SN  
4CA8DB,11270,50.42459,7.53781,2019/01/10,15:43:05.415,-39.1,60.58,2206,692,98,RYR92JY 
781348,1439,49.93048,8.00867,2019/01/10,15:43:05.481,103.41,4.98,6004,422,109,CCA935  
3C65CA,2406,50.14905,7.81054,2019/01/10,15:43:05.808,-32.05,24.52,2036,424,85,DLH1U   
4B84E7,10654,49.98102,7.76321,2019/01/10,15:43:06.005,-78.39,13.45,2165,716,114,KKK7SN  
8005EE,11270,50.22274,7.55614,2019/01/10,15:43:06.595,-53.29,41.37,2160,798,106,AIC130  
3C65CA,2398,50.14911,7.81215,2019/01/10,15:43:06.726,-31.73,24.49,2036,424,85,DLH1U   
3C65CE,1454,50.01938,7.99306,2019/01/10,15:43:06.855,33.04,8.95,1000,455,232,DLH09W  
4CA8DB,11270,50.42404,7.54370,2019/01/10,15:43:07.576,-38.72,60.32,2206,692,98,RYR92JY 
3C65CA,2391,50.14920,7.81381,2019/01/10,15:43:07.775,-31.39,24.45,2036,422,85,DLH1U   
4CA1B2,11270,49.92073,7.90069,2019/01/10,15:43:07.840,-121.29,4.1,103,701,111,RYR242W 
4B84E7,10654,49.97955,7.76827,2019/01/10,15:43:08.035,-78.55,13.06,2165,716,114,KKK7SN  
3C65C8,1926,50.07461,8.11333,2019/01/10,15:43:08.232,51.73,18.81,1000,468,245,DLH5P   
3C65CC,2200,50.07503,8.28636,2019/01/10,15:43:08.496,68.56,28.44,1337,472,250,
781348,1431,49.92937,8.01416,2019/01/10,15:43:09.019,103.29,5.39,6004,422,107,CCA935  
3C65CC,2193,50.07457,8.28443,2019/01/10,15:43:09.544,68.52,28.29,1337,472,250,
3C65CA,2383,50.14933,7.81670,2019/01/10,15:43:09.545,-30.8,24.39,2036,422,85,DLH1U   
3C65CE,1446,50.01731,7.98892,2019/01/10,15:43:09.870,31.54,8.62,1000,451,232,DLH09W  
4B84E7,10654,49.97827,7.77283,2019/01/10,15:43:09.872,-78.68,12.71,2165,716,114,KKK7SN  
781348,1431,49.92909,8.01564,2019/01/10,15:43:10.003,103.25,5.5,6004,422,107,CCA935  
8005EE,11270,50.22060,7.56743,2019/01/10,15:43:10.461,-52.69,40.66,2160,798,106,AIC130  
3C6448,1431,49.95909,8.17209,2019/01/10,15:43:10.592,86.46,16.45,1000,407,69,DLH4A   
4B84E7,10654,49.97754,7.77543,2019/01/10,15:43:10.855,-78.76,12.51,2165,716,114,KKK7SN  
