hex_ident,altitude(meter),latitude,longitude,date,time,angle,distance(kilometer),squawk,ground_speed(kilometerph),track,callsign
3C6448,7097,49.81567,7.58613,2019/01/11,11:34:38.849,-110.7,29.37,630,783,267,DLH24J  
AAB001,3343,50.06400,7.79116,2019/01/11,11:34:38.980,-50.95,17.07,5232,648,124,UAL932  
3C6448,7105,49.81554,7.58252,2019/01/11,11:34:39.964,-110.52,29.6,630,783,267,DLH24J  
AAB001,3343,50.06227,7.79509,2019/01/11,11:34:40.883,-50.63,16.74,5232,648,124,UAL932  
AAB001,3343,50.06145,7.79697,2019/01/11,11:34:41.734,-50.47,16.58,5232,648,124,UAL932  
406532,11270,50.34073,7.65205,2019/01/11,11:34:45.733,-35.28,48.59,,,,
3C6448,7173,49.81435,7.54970,2019/01/11,11:34:50.384,-109.1,31.73,630,790,267,DLH24J  
3C6448,7227,49.81389,7.53669,2019/01/11,11:34:55.430,-108.59,32.59,630,794,267,DLH24J  
5100FA,9138,49.94324,7.86955,2019/01/11,11:34:55.432,-91.84,5.26,1000,887,262,
3C6448,7242,49.81378,7.53335,2019/01/11,11:34:56.479,-108.46,32.81,630,794,267,DLH24J  
3C6448,7265,49.81355,7.52653,2019/01/11,11:34:58.511,-108.21,33.25,630,794,267,DLH24J  
3C6448,7295,49.81332,7.52044,2019/01/11,11:35:00.479,-107.99,33.66,630,796,267,DLH24J  
3C6448,7303,49.81318,7.51717,2019/01/11,11:35:01.461,-107.88,33.88,630,796,267,DLH24J  
AAB001,3343,50.04222,7.84005,2019/01/11,11:35:02.445,-45.69,13.03,5232,655,124,UAL932  
AAB001,3343,50.04044,7.84402,2019/01/11,11:35:04.410,-45.1,12.7,5232,655,124,UAL932  
3C6448,7348,49.81284,7.50735,2019/01/11,11:35:04.607,-107.54,34.53,630,796,267,DLH24J  
AAB001,3343,50.03961,7.84595,2019/01/11,11:35:05.262,-44.79,12.55,5232,655,124,UAL932  
3C6448,7379,49.81261,7.50084,2019/01/11,11:35:06.573,-107.33,34.96,630,796,267,DLH24J  
AAB001,3343,50.03709,7.85154,2019/01/11,11:35:08.014,-43.87,12.1,5232,655,124,UAL932  
AAB001,3343,50.03595,7.85407,2019/01/11,11:35:09.129,-43.43,11.89,5232,655,124,UAL932  
5100FA,9138,49.93859,7.81878,2019/01/11,11:35:10.374,-93.31,8.92,1000,887,262,BRU865  
AAB001,3343,50.03416,7.85805,2019/01/11,11:35:11.094,-42.69,11.57,5232,655,124,UAL932  
5100FA,9138,49.93826,7.81514,2019/01/11,11:35:11.423,-93.37,9.19,1000,887,262,BRU865  
5100FA,9138,49.93794,7.81186,2019/01/11,11:35:12.406,-93.43,9.42,1000,887,262,BRU865  
5100FA,9138,49.93730,7.80499,2019/01/11,11:35:14.437,-93.53,9.92,1000,887,262,BRU865  
5100FA,9138,49.93659,7.79732,2019/01/11,11:35:16.667,-93.64,10.47,1000,887,262,BRU865  
AAB001,3350,50.02831,7.87113,2019/01/11,11:35:17.322,-39.89,10.54,5232,653,124,UAL932  
5100FA,9138,49.93629,7.79400,2019/01/11,11:35:17.650,-93.67,10.71,1000,887,262,BRU865  
AAB001,3350,50.02485,7.87883,2019/01/11,11:35:21.122,-37.92,9.94,5232,653,124,UAL932  
AAB001,3350,50.02391,7.88088,2019/01/11,11:35:22.040,-37.35,9.78,5232,653,124,UAL932  
AAB001,3350,50.02103,7.88739,2019/01/11,11:35:25.186,-35.35,9.29,5232,653,124,UAL932  
5100FA,9138,49.93258,7.75368,2019/01/11,11:35:29.512,-94.05,13.63,1000,887,262,BRU865  
AAB001,3350,50.01638,7.89783,2019/01/11,11:35:30.167,-31.56,8.51,5232,655,124,UAL932  
3C6448,7691,49.80981,7.42452,2019/01/11,11:35:31.346,-105.19,40.1,630,796,267,DLH24J  
AAB001,3350,50.01442,7.90251,2019/01/11,11:35:32.330,-29.53,8.19,5232,655,123,UAL932  
5100FA,9138,49.93170,7.74410,2019/01/11,11:35:32.394,-94.12,14.32,1000,885,262,BRU865  
AAB001,3350,50.01363,7.90444,2019/01/11,11:35:33.247,-28.62,8.06,5232,655,123,UAL932  
AAB001,3350,50.01210,7.90864,2019/01/11,11:35:35.148,-26.46,7.8,5232,655,123,UAL932  
3C6448,7760,49.80899,7.40263,2019/01/11,11:35:38.293,-104.69,41.59,630,798,267,DLH24J  
3C6448,7790,49.80880,7.39677,2019/01/11,11:35:41.112,-104.56,41.99,630,798,267,DLH24J  
3C6448,7798,49.80866,7.39283,2019/01/11,11:35:42.094,-104.47,42.26,630,801,267,DLH24J  
3C6448,7851,49.80794,7.37421,2019/01/11,11:35:48.125,-104.08,43.53,630,801,267,DLH24J  
3C6448,7859,49.80782,7.37071,2019/01/11,11:35:49.107,-104.01,43.77,630,805,267,DLH24J  
5100FA,9138,49.92020,7.62080,2019/01/11,11:36:08.770,-94.65,23.23,1000,885,262,BRU865  
5100FA,9138,49.91986,7.61757,2019/01/11,11:36:09.752,-94.67,23.47,1000,885,262,BRU865  
5100FA,9138,49.91955,7.61397,2019/01/11,11:36:10.800,-94.67,23.73,1000,885,262,BRU865  
5100FA,9138,49.91895,7.60782,2019/01/11,11:36:12.636,-94.69,24.17,1000,885,262,BRU865  
3C6448,8201,49.80391,7.26644,2019/01/11,11:36:21.944,-102.24,50.98,630,809,267,DLH24J  
3C6448,8209,49.80382,7.26312,2019/01/11,11:36:22.992,-102.19,51.2,630,809,267,DLH24J  
400A0E,11278,50.26659,7.64329,2019/01/11,11:38:22.863,-41.9,41.61,4717,796,105,
44003F,9755,50.29508,7.66734,2019/01/11,11:39:07.693,-37.16,43.55,,,,
3C6502,3739,49.76434,7.86643,2019/01/11,11:39:24.863,-157.84,20.88,,,,
3C6502,4028,49.76397,7.77832,2019/01/11,11:39:55.668,-138.87,23.38,612,744,270,
3C6502,4074,49.76395,7.76285,2019/01/11,11:40:00.911,-136.31,23.97,612,744,270,
3C6502,4135,49.76385,7.74399,2019/01/11,11:40:07.594,-133.48,24.73,612,744,270,
3C6502,4173,49.76383,7.72985,2019/01/11,11:40:12.444,-131.52,25.33,612,744,270,
3C6502,4211,49.76376,7.71804,2019/01/11,11:40:16.508,-130,25.86,612,746,270,
3C6502,4363,49.76346,7.64864,2019/01/11,11:40:40.431,-122.72,29.24,612,761,270,DLH462  
A2E0A5,1698,50.04153,8.18048,2019/01/11,11:40:48.491,67.18,20.04,,,,
3C6502,4729,49.76276,7.52665,2019/01/11,11:41:21.917,-114.5,36.11,612,763,270,DLH462  
3C6502,4736,49.76280,7.52535,2019/01/11,11:41:22.376,-114.43,36.18,612,763,270,DLH462  
3C6502,4797,49.76276,7.50735,2019/01/11,11:41:28.536,-113.54,37.26,612,763,270,DLH462  
3C6502,4820,49.76262,7.50149,2019/01/11,11:41:30.569,-113.27,37.62,612,763,270,DLH462  
3C6502,4843,49.76262,7.49210,2019/01/11,11:41:33.779,-112.84,38.19,612,763,270,DLH462  
896478,11575,50.30007,7.69919,2019/01/11,11:45:33.459,-33.47,43.08,,,,
3C6610,6968,49.61238,7.39206,2019/01/11,11:45:53.773,-122.12,54.19,,737,128,
3C6610,6770,49.53218,7.54674,2019/01/11,11:47:05.867,-137.29,54.06,,737,128,
40756C,11567,49.62776,7.52332,2019/01/11,11:47:09.275,-128.18,46.43,,,,
40756C,11575,49.63403,7.51161,2019/01/11,11:47:14.190,-126.86,46.46,5225,,,
40756C,11575,49.63651,7.50700,2019/01/11,11:47:16.092,-126.35,46.48,5225,,,EZY6296 
40756C,11583,49.67259,7.43930,2019/01/11,11:47:44.535,-119.36,47.19,5225,801,310,EZY6296 
40756C,11583,49.70671,7.37487,2019/01/11,11:48:11.472,-113.57,48.64,5225,800,310,EZY6296 
40756C,11583,49.77155,7.25249,2019/01/11,11:49:02.922,-104.64,53.14,5225,800,310,EZY6296 
40756C,11583,49.77542,7.24526,2019/01/11,11:49:06.001,-104.19,53.47,5225,796,310,EZY6296 
AB4BF7,8658,49.66310,7.68450,2019/01/11,11:49:11.768,-138.61,36.47,,,,
40688A,11278,49.87225,7.54992,2019/01/11,11:49:43.883,-100.94,29.3,,807,110,
40688A,11278,49.87170,7.55223,2019/01/11,11:49:44.800,-101.09,29.16,,807,110,
AB4BF7,8902,49.70782,7.58996,2019/01/11,11:49:47.685,-124.96,36.6,621,846,307,
AB4BF7,8993,49.72765,7.54435,2019/01/11,11:50:04.527,-119.58,37.47,621,846,307,
AB4BF7,9001,49.72882,7.54145,2019/01/11,11:50:05.576,-119.27,37.55,621,846,307,DAL117  
AB4BF7,9009,49.72989,7.53879,2019/01/11,11:50:06.494,-118.98,37.62,621,846,307,DAL117  
40688A,11270,49.84930,7.64366,2019/01/11,11:50:16.063,-108.46,23.96,2726,807,110,
40688A,11270,49.84859,7.64656,2019/01/11,11:50:17.111,-108.75,23.81,2726,807,110,
40688A,11270,49.84790,7.64953,2019/01/11,11:50:18.227,-109.05,23.66,2726,807,110,
40688A,11270,49.84346,7.66759,2019/01/11,11:50:24.387,-111.05,22.76,2726,807,110,
AB4BF7,9138,49.75758,7.47020,2019/01/11,11:50:31.204,-112.42,39.82,621,848,302,DAL117  
40688A,11270,49.83478,7.70305,2019/01/11,11:50:36.445,-115.61,21.14,2726,807,110,
AB4BF7,9130,49.78015,7.41447,2019/01/11,11:50:51.454,-107.99,42.11,621,848,302,DAL117  
400D8D,11583,49.66072,7.53980,2019/01/11,11:51:44.803,-126.26,42.9,,,,
400D8D,11590,49.68758,7.47805,2019/01/11,11:52:09.249,-119.94,43.99,7546,788,304,EZY98TA 
400D8D,11598,49.71723,7.40968,2019/01/11,11:52:37.302,-113.96,45.91,7546,785,304,EZY98TA 
3C656C,11880,50.13350,7.68367,2019/01/11,11:53:26.390,-52.99,27.92,,835,108,
3C656C,11880,50.09393,7.86807,2019/01/11,11:54:26.424,-25.92,17.34,2013,835,108,DLH415  
3C6441,10654,49.66425,7.41866,2019/01/11,11:56:05.650,-119.11,48.93,,,,
3C6441,10654,49.66393,7.42186,2019/01/11,11:56:06.567,-119.29,48.77,,,,
3C6441,10654,49.66360,7.42473,2019/01/11,11:56:07.092,-119.46,48.64,,,,
440BB8,9747,50.35700,7.42535,2019/01/11,11:56:29.901,-50.39,58.76,504,827,292,
732542,11575,49.94226,7.87141,2019/01/11,11:56:43.139,-92.7,5.14,,,,
732542,11575,49.94059,7.85315,2019/01/11,11:56:49.103,-93.26,6.45,3273,883,262,
732542,11575,49.94022,7.84914,2019/01/11,11:56:50.282,-93.35,6.74,3273,883,262,
732542,11575,49.93968,7.84301,2019/01/11,11:56:52.053,-93.47,7.19,3273,883,263,
732542,11575,49.93648,7.80788,2019/01/11,11:57:02.210,-93.97,9.72,3273,881,262,IRA733  
732542,11575,49.93612,7.80386,2019/01/11,11:57:03.128,-94.01,10.01,3273,881,262,IRA733  
732542,11575,49.93423,7.78360,2019/01/11,11:57:09.026,-94.2,11.48,3273,881,262,IRA733  
732542,11575,49.93396,7.78020,2019/01/11,11:57:10.994,-94.21,11.72,3273,881,262,IRA733  
732542,11575,49.93350,7.77550,2019/01/11,11:57:12.106,-94.25,12.06,3273,881,262,IRA733  
732542,11575,49.93319,7.77208,2019/01/11,11:57:13.089,-94.28,12.31,3273,881,262,IRA733  
732542,11575,49.93258,7.76533,2019/01/11,11:57:15.121,-94.32,12.8,3273,881,262,IRA733  
732542,11575,49.93227,7.76199,2019/01/11,11:57:16.169,-94.34,13.04,3273,881,262,IRA733  
732542,11575,49.92618,7.69592,2019/01/11,11:57:35.831,-94.64,17.82,3273,879,262,IRA733  
732542,11575,49.92490,7.68182,2019/01/11,11:57:39.831,-94.68,18.83,3273,879,262,IRA733  
732542,11575,49.91647,7.59163,2019/01/11,11:58:06.569,-94.89,25.36,3273,879,262,IRA733  
4CA6A4,11575,50.41375,7.61842,2019/01/11,11:58:07.355,-33.67,56.96,,,,
4CA6A4,11575,50.41663,7.60594,2019/01/11,11:58:11.421,-34.51,57.62,,,,
4CA6A4,11575,50.42571,7.56617,2019/01/11,11:58:24.920,-37.02,59.75,4164,,,RYR24RE 
4CA9CD,3168,49.74190,7.66816,2019/01/11,11:59:45.795,-127.58,30.02,,,,
4065DE,10052,50.38870,7.57196,2019/01/11,12:00:04.933,-38.82,55.91,,870,99,
4CA9CD,3152,49.77077,7.65547,2019/01/11,12:00:05.327,-122.26,28.33,,598,345,
4065DE,10052,50.38796,7.57871,2019/01/11,12:00:06.901,-38.35,55.62,2205,870,99,
